round_idx,client_id,selected,is_attacker,train_loss,train_acc,update_norm
17,19,True,False,0.26816734596093494,0.9246666666666666,0.08543112874031067
18,0,True,False,0.25985640128453574,0.929,0.08986546099185944
18,1,True,False,0.2620303695201874,0.9266666666666666,0.0911908820271492
18,2,True,False,0.26849297793706256,0.915,0.08215735107660294
18,3,True,False,0.28457818722724915,0.9156666666666666,0.11063814163208008
18,4,True,False,0.2674390521844228,0.9213333333333333,0.0815318301320076
18,5,True,False,0.27082898330688476,0.924,0.09571774303913116
18,6,True,False,0.26965226101875306,0.918,0.09456837922334671
18,7,True,False,0.2596619500319163,0.9273333333333333,0.08762722462415695
18,8,True,False,0.2511570589542389,0.9353333333333333,0.07813155651092529
18,9,True,False,0.27910867738723755,0.9113333333333333,0.08623219281435013
18,10,True,False,0.28840458965301513,0.9153333333333333,0.09208715707063675
18,11,True,False,0.2539743618965149,0.9283333333333333,0.07760125398635864
18,12,True,False,0.2809382958809535,0.92,0.0813901498913765
18,13,True,False,0.25652795974413556,0.923,0.09125375002622604
18,14,True,False,0.25608407910664877,0.9206666666666666,0.08563590794801712
18,15,True,False,0.2671961510181427,0.924,0.08420619368553162
18,16,True,False,0.2664786040782928,0.919,0.09344492107629776
18,17,True,False,0.2551991834640503,0.924,0.08957550674676895
18,18,True,False,0.2636587643623352,0.9253333333333333,0.07989795506000519
18,19,True,False,0.29875490005811056,0.9076666666666666,0.10318665951490402
19,0,True,False,0.24288666844367982,0.932,0.08384445309638977
19,1,True,False,0.26257735800743104,0.9213333333333333,0.0908038541674614
19,2,True,False,0.26111545765399935,0.9223333333333333,0.08862054347991943
19,3,True,False,0.25777495821317037,0.9206666666666666,0.08512742072343826
19,4,True,False,0.2808353719711304,0.9206666666666666,0.09782827645540237
19,5,True,False,0.25999436354637145,0.9273333333333333,0.09088239073753357
19,6,True,False,0.27389415431022646,0.915,0.08832129091024399
19,7,True,False,0.28067437942822776,0.915,0.11905117332935333
19,8,True,False,0.24598893396059673,0.9333333333333333,0.07960354536771774
19,9,True,False,0.25963256390889483,0.9243333333333333,0.08778038620948792
